user_id,country,current_role,kaggle_tier,years_experience,hours_spent_weekly,gold_medals,silver_medals,datasets_shared,competitions_entered,follower_count,github_link,portfolio_score,total_certifications,monthly_recruiter_pings,salary_usd,experience_years
KAG_2026_10252,USA,Researcher,Expert,5,22,4,9,12,22,413,1,40,10,11,184070.0,5.0
KAG_2026_10253,USA,Data Scientist,Expert,8,24,1,8,17,34,277,1,53,2,10,181043.0,8.0
KAG_2026_10254,Nigeria,Data Scientist,Expert,11,30,2,4,15,28,221,1,49,8,12,85072.0,11.0
KAG_2026_10255,France,Researcher,Master,17,35,20,11,22,55,961,1,86,4,27,186366.0,17.0
KAG_2026_10256,Canada,ML Engineer,Contributor,15,9,0,2,11,19,254,1,44,9,8,178078.0,15.0
KAG_2026_10257,Nigeria,Researcher,Master,11,47,13,39,19,66,852,1,72,2,21,105696.0,11.0
KAG_2026_10258,Canada,Student,Contributor,1,12,0,4,12,14,187,0,19,2,4,0.0,1.0
KAG_2026_10259,Canada,ML Engineer,Contributor,17,8,0,7,12,8,158,1,51,7,9,159324.0,17.0
KAG_2026_10260,Brazil,Data Scientist,Contributor,19,12,0,2,10,21,382,1,43,10,9,118440.0,19.0
KAG_2026_10261,India,ML Engineer,Expert,14,30,3,3,18,20,249,1,53,10,13,127880.0,14.0
KAG_2026_10262,Japan,Data Scientist,Grandmaster,21,59,23,14,20,121,2717,1,100,9,33,201470.0,21.0
KAG_2026_10263,Japan,Student,Contributor,1,14,0,5,5,15,50,1,27,3,4,0.0,1.0
KAG_2026_10264,India,Researcher,Expert,15,26,1,5,15,29,190,1,64,6,13,117930.0,15.0
KAG_2026_10265,USA,Data Scientist,Expert,10,34,2,5,13,32,165,1,47,10,12,173413.0,10.0
KAG_2026_10266,Brazil,Student,Contributor,2,14,0,2,13,17,302,1,25,1,4,0.0,2.0
KAG_2026_10267,Spain,ML Engineer,Expert,11,32,4,5,12,20,198,1,56,7,13,121052.0,11.0
KAG_2026_10268,India,ML Engineer,Contributor,12,12,0,8,6,10,395,0,33,6,7,110884.0,12.0
KAG_2026_10269,Canada,Student,Master,0,41,10,10,18,53,1071,1,61,3,17,0.0,0.0
KAG_2026_10270,Germany,Data Analyst,Expert,13,24,1,6,16,21,182,1,58,10,12,113948.0,13.0
KAG_2026_10271,USA,Student,Novice,2,3,0,0,6,4,2,1,17,1,0,9426.0,2.0
KAG_2026_10272,Germany,Researcher,Expert,7,21,1,9,11,22,354,1,52,9,10,141156.0,7.0
KAG_2026_10273,India,Data Analyst,Contributor,10,8,0,8,8,9,182,1,40,10,7,68580.0,10.0
KAG_2026_10274,USA,Data Analyst,Novice,11,10,0,0,2,10,4,1,28,10,3,105069.0,11.0
KAG_2026_10275,USA,Data Scientist,Contributor,19,18,0,8,10,10,86,1,51,5,9,182881.0,19.0
KAG_2026_10276,Canada,Data Analyst,Novice,21,5,0,0,7,11,1,1,31,10,6,118127.0,21.0
KAG_2026_10277,India,Data Analyst,Contributor,7,20,0,6,6,10,341,0,34,7,6,56480.0,7.0
KAG_2026_10278,USA,Researcher,Expert,16,28,4,2,15,36,504,1,59,2,14,205927.0,16.0
KAG_2026_10279,India,Data Scientist,Grandmaster,14,55,23,32,26,127,2653,1,97,6,31,126171.0,14.0
KAG_2026_10280,Brazil,Researcher,Grandmaster,7,51,15,30,21,120,2507,1,84,2,25,100692.0,7.0
KAG_2026_10281,India,ML Engineer,Contributor,3,8,0,4,12,21,132,0,24,8,4,70234.0,3.0
KAG_2026_10282,USA,Researcher,Expert,13,26,4,8,11,29,240,1,58,6,13,185874.0,13.0
KAG_2026_10283,USA,Researcher,Expert,16,26,1,6,17,23,183,1,64,11,13,224674.0,16.0
KAG_2026_10284,USA,Researcher,Expert,6,20,1,3,12,39,240,1,45,5,10,161891.0,6.0
KAG_2026_10285,UK,Researcher,Expert,21,29,2,1,19,20,265,1,74,5,15,163624.0,21.0
KAG_2026_10286,Brazil,Student,Novice,1,2,0,0,5,17,12,1,8,1,0,0.0,1.0
KAG_2026_10287,Canada,Data Scientist,Expert,15,26,3,7,16,38,189,1,63,11,14,161240.0,15.0
KAG_2026_10288,France,Data Analyst,Expert,21,22,1,8,18,32,195,1,68,5,14,123560.0,21.0
KAG_2026_10289,USA,ML Engineer,Contributor,5,17,0,3,12,5,228,1,29,6,5,170914.0,5.0
KAG_2026_10290,India,ML Engineer,Contributor,19,21,0,7,9,24,220,0,56,8,9,132955.0,19.0
KAG_2026_10291,India,Researcher,Master,12,37,10,30,18,56,1141,1,70,8,20,126027.0,12.0
KAG_2026_10292,Spain,Data Scientist,Expert,18,21,1,7,19,24,339,1,70,10,13,157147.0,18.0
KAG_2026_10293,USA,Data Scientist,Contributor,18,12,0,7,12,8,349,1,46,7,9,200571.0,18.0
KAG_2026_10294,USA,Data Analyst,Contributor,4,7,0,6,13,21,87,1,24,10,5,84419.0,4.0
KAG_2026_10295,Canada,Student,Contributor,0,21,0,1,13,8,233,1,22,3,4,0.0,0.0
KAG_2026_10296,India,Student,Novice,1,10,0,0,1,17,12,0,9,3,0,0.0,1.0
KAG_2026_10297,UK,Researcher,Grandmaster,20,50,20,24,26,121,2770,1,100,2,32,202469.0,20.0
KAG_2026_10298,India,ML Engineer,Expert,14,32,4,1,11,22,537,1,59,5,14,120150.0,14.0
KAG_2026_10299,India,Student,Contributor,2,14,0,5,10,5,279,1,30,1,4,0.0,2.0
KAG_2026_10300,India,Data Scientist,Master,8,42,23,34,19,51,1005,1,74,8,25,113515.0,8.0
KAG_2026_10301,Germany,Data Scientist,Expert,19,30,1,5,14,20,539,1,70,9,14,166533.0,19.0
KAG_2026_10302,Canada,Researcher,Expert,4,24,1,3,15,35,196,1,46,3,9,126429.0,4.0
KAG_2026_10303,Spain,ML Engineer,Expert,18,32,3,3,15,33,178,1,65,8,14,149824.0,18.0
KAG_2026_10304,Japan,Student,Grandmaster,1,59,21,11,25,119,2817,1,76,2,26,0.0,1.0
KAG_2026_10305,USA,ML Engineer,Expert,20,22,2,2,18,22,273,1,62,8,15,227232.0,20.0
KAG_2026_10306,UK,Data Analyst,Contributor,9,10,0,9,10,24,123,1,39,7,6,77698.0,9.0
KAG_2026_10307,UK,Data Scientist,Expert,13,30,4,6,18,20,208,1,54,10,13,152522.0,13.0
KAG_2026_10308,Brazil,Student,Novice,0,2,0,0,5,15,10,1,4,2,0,0.0,0.0
KAG_2026_10309,India,Researcher,Expert,20,22,1,9,13,26,287,1,60,5,14,133253.0,20.0
KAG_2026_10310,Brazil,Data Analyst,Contributor,8,8,0,2,10,21,283,1,29,7,6,60881.0,8.0
KAG_2026_10311,India,ML Engineer,Expert,12,28,4,1,18,38,361,1,59,11,13,105134.0,12.0
KAG_2026_10312,UK,Researcher,Grandmaster,21,60,5,34,24,124,2795,1,95,5,24,192446.0,21.0
KAG_2026_10313,India,Data Analyst,Contributor,18,8,0,7,14,20,166,1,47,3,9,101935.0,18.0
KAG_2026_10314,Germany,Data Scientist,Expert,4,20,4,3,19,33,539,1,46,8,11,128518.0,4.0
KAG_2026_10315,India,ML Engineer,Expert,8,32,4,5,11,37,512,1,53,10,12,100447.0,8.0
KAG_2026_10316,Brazil,ML Engineer,Expert,14,34,4,2,11,34,288,1,58,6,14,115233.0,14.0
KAG_2026_10317,USA,Researcher,Expert,7,28,2,6,11,22,251,1,41,2,11,161684.0,7.0
KAG_2026_10318,USA,Researcher,Master,11,37,19,29,17,62,868,1,74,4,24,183924.0,11.0
KAG_2026_10319,Japan,Data Scientist,Expert,16,23,4,7,14,33,326,1,69,8,14,156075.0,16.0
KAG_2026_10320,Japan,Student,Novice,0,12,0,0,2,6,6,1,2,1,0,0.0,0.0
KAG_2026_10321,UK,Student,Novice,2,6,0,0,4,9,13,1,15,2,0,0.0,2.0
KAG_2026_10322,India,Researcher,Master,10,37,21,39,24,50,921,1,83,3,25,115531.0,10.0
KAG_2026_10323,USA,ML Engineer,Contributor,12,12,0,6,7,19,421,1,47,8,7,205290.0,12.0
KAG_2026_10324,Germany,Student,Novice,2,14,0,0,7,10,0,0,12,3,0,0.0,2.0
KAG_2026_10325,Germany,Student,Contributor,2,19,0,1,9,20,334,1,30,1,4,0.0,2.0
KAG_2026_10326,USA,Researcher,Master,7,35,11,30,15,66,816,1,74,8,19,199291.0,7.0
KAG_2026_10327,UK,Data Scientist,Expert,14,27,1,6,18,35,470,1,58,11,12,150540.0,14.0
KAG_2026_10328,Nigeria,Student,Novice,2,13,0,0,6,9,2,1,15,2,0,0.0,2.0
KAG_2026_10329,India,Data Scientist,Contributor,10,12,0,2,12,23,243,1,35,3,7,84505.0,10.0
KAG_2026_10330,Brazil,ML Engineer,Expert,16,32,1,6,13,21,383,1,64,3,13,114261.0,16.0
KAG_2026_10331,USA,Data Scientist,Expert,7,28,2,2,10,30,308,1,52,5,11,177700.0,7.0
KAG_2026_10332,France,Student,Contributor,0,10,0,7,14,9,394,1,15,2,4,0.0,0.0
KAG_2026_10333,Canada,ML Engineer,Contributor,8,11,0,7,7,21,331,1,36,11,6,149337.0,8.0
KAG_2026_10334,Canada,ML Engineer,Expert,16,27,4,8,18,35,535,1,68,7,14,174832.0,16.0
KAG_2026_10335,Nigeria,ML Engineer,Expert,19,26,2,3,19,21,467,1,60,2,14,131081.0,19.0
KAG_2026_10336,USA,Student,Novice,1,9,0,0,4,1,12,1,14,3,0,0.0,1.0
KAG_2026_10337,USA,Researcher,Grandmaster,9,53,24,35,24,115,2660,1,96,8,30,204692.0,9.0
KAG_2026_10338,USA,Researcher,Grandmaster,8,58,22,25,25,123,2865,1,90,6,29,218757.0,8.0
KAG_2026_10339,India,Researcher,Expert,16,25,2,8,10,37,405,1,67,7,13,133947.0,16.0
KAG_2026_10340,Brazil,ML Engineer,Contributor,12,9,0,3,5,17,226,1,36,4,7,102704.0,12.0
KAG_2026_10341,USA,ML Engineer,Expert,6,20,3,8,11,25,332,1,43,7,11,188400.0,6.0
KAG_2026_10342,UK,Data Scientist,Grandmaster,10,62,23,34,23,119,2882,1,98,6,30,172270.0,10.0
KAG_2026_10343,UK,Researcher,Expert,19,31,2,2,16,30,340,1,63,4,14,163682.0,19.0
KAG_2026_10344,Spain,ML Engineer,Expert,20,30,2,9,11,39,331,1,67,11,15,157645.0,20.0
KAG_2026_10345,Japan,Researcher,Master,13,35,14,31,17,58,1059,1,77,10,22,159502.0,13.0
KAG_2026_10346,USA,Data Analyst,Contributor,16,13,0,2,5,24,82,1,49,3,8,128793.0,16.0
KAG_2026_10347,UK,Data Scientist,Expert,16,23,1,6,11,24,175,1,59,3,13,166230.0,16.0
KAG_2026_10348,USA,Data Scientist,Contributor,10,13,0,4,8,21,357,1,43,9,7,172271.0,10.0
KAG_2026_10349,Spain,Data Scientist,Expert,12,20,4,5,19,38,372,1,64,4,13,140392.0,12.0
KAG_2026_10350,India,Researcher,Expert,10,33,1,1,19,31,160,1,57,6,11,106846.0,10.0
KAG_2026_10351,India,Data Analyst,Novice,21,9,0,0,7,6,14,1,34,3,6,91318.0,21.0
KAG_2026_10352,Canada,ML Engineer,Contributor,10,10,0,7,5,14,52,0,42,9,7,133683.0,10.0
KAG_2026_10353,France,Data Analyst,Novice,3,5,0,0,4,11,7,0,13,8,0,49717.0,3.0
KAG_2026_10354,USA,ML Engineer,Expert,20,24,1,7,19,29,375,1,67,2,14,222633.0,20.0
KAG_2026_10355,Canada,Data Analyst,Contributor,10,19,0,7,11,19,71,0,30,2,7,99706.0,10.0
KAG_2026_10356,USA,Data Analyst,Novice,10,8,0,0,6,19,1,1,17,7,3,93389.0,10.0
KAG_2026_10357,India,Researcher,Grandmaster,6,61,23,22,28,115,2769,1,89,6,29,117300.0,6.0
KAG_2026_10358,USA,Student,Contributor,2,20,0,8,9,10,170,1,20,2,4,0.0,2.0
KAG_2026_10359,India,Researcher,Master,12,37,18,12,24,55,875,1,82,10,24,125913.0,12.0
KAG_2026_10360,Brazil,Researcher,Expert,12,32,3,6,13,39,276,1,61,6,13,105575.0,12.0
KAG_2026_10361,USA,ML Engineer,Master,8,42,19,22,15,50,1127,1,75,2,23,216287.0,8.0
KAG_2026_10362,USA,Data Scientist,Contributor,15,19,0,1,13,9,41,1,43,8,8,196213.0,15.0
KAG_2026_10363,Canada,Researcher,Master,18,41,15,30,19,62,915,1,79,3,24,200080.0,18.0
KAG_2026_10364,India,ML Engineer,Expert,4,31,1,6,10,39,480,1,38,10,9,81411.0,4.0
KAG_2026_10365,USA,ML Engineer,Expert,17,29,4,1,17,27,520,1,70,10,15,226308.0,17.0
KAG_2026_10366,USA,Student,Novice,1,7,0,0,6,8,5,1,6,1,0,13100.0,1.0
KAG_2026_10367,India,Student,Novice,2,2,0,0,4,17,14,0,4,3,0,14062.0,2.0
KAG_2026_10368,UK,Data Scientist,Contributor,4,10,0,3,8,9,257,0,26,7,5,117027.0,4.0
KAG_2026_10369,India,Data Analyst,Contributor,11,18,0,3,14,18,277,1,33,5,7,65249.0,11.0
KAG_2026_10370,USA,Data Analyst,Grandmaster,6,61,22,13,25,125,2636,1,90,9,28,123239.0,6.0
KAG_2026_10371,Canada,Researcher,Expert,5,29,1,4,17,29,472,1,40,4,10,127527.0,5.0
KAG_2026_10372,USA,Data Scientist,Contributor,17,18,0,9,9,16,214,1,49,4,9,189723.0,17.0
KAG_2026_10373,Nigeria,ML Engineer,Contributor,18,11,0,3,14,6,379,0,50,2,9,118613.0,18.0
KAG_2026_10374,Canada,Student,Novice,0,14,0,0,3,14,8,0,13,3,0,0.0,0.0
KAG_2026_10375,Germany,Student,Novice,2,4,0,0,1,4,2,1,14,3,0,0.0,2.0
KAG_2026_10376,Nigeria,Data Analyst,Contributor,19,19,0,5,14,15,350,0,47,9,9,91153.0,19.0
KAG_2026_10377,Germany,Researcher,Expert,19,29,4,3,16,20,528,1,72,3,15,186834.0,19.0
KAG_2026_10378,Germany,Researcher,Grandmaster,15,64,19,11,26,116,2844,1,95,10,30,194700.0,15.0
KAG_2026_10379,India,Researcher,Master,5,40,14,30,15,59,898,1,64,10,20,95076.0,5.0
KAG_2026_10380,India,Student,Novice,1,2,0,0,5,17,12,0,14,1,0,0.0,1.0
KAG_2026_10381,India,Researcher,Master,17,44,10,14,20,52,1016,1,75,2,22,140806.0,17.0
KAG_2026_10382,Japan,Data Analyst,Novice,7,2,0,0,3,18,13,0,18,3,2,72048.0,7.0
KAG_2026_10383,USA,Data Scientist,Master,19,38,7,28,18,66,921,1,79,4,21,234680.0,19.0
KAG_2026_10384,France,Researcher,Expert,10,29,3,4,15,20,517,1,59,3,12,127357.0,10.0
KAG_2026_10385,India,Data Scientist,Contributor,18,12,0,2,7,17,319,0,49,5,9,129334.0,18.0
KAG_2026_10386,India,Data Analyst,Expert,15,33,2,9,12,26,379,1,62,4,13,94839.0,15.0
KAG_2026_10387,UK,Researcher,Expert,5,29,2,6,17,24,257,1,50,8,10,121683.0,5.0
KAG_2026_10388,Nigeria,Data Analyst,Expert,11,27,1,4,15,28,472,1,57,11,11,79128.0,11.0
KAG_2026_10389,Canada,ML Engineer,Contributor,19,14,0,5,10,23,330,1,48,10,9,193904.0,19.0
KAG_2026_10390,France,Data Scientist,Expert,13,21,4,7,10,28,400,1,51,4,13,154726.0,13.0
KAG_2026_10391,USA,Data Scientist,Master,9,44,17,33,23,51,1113,1,80,5,23,183940.0,9.0
KAG_2026_10392,France,Student,Contributor,1,12,0,5,9,7,430,0,28,2,4,0.0,1.0
KAG_2026_10393,Brazil,ML Engineer,Contributor,20,8,0,1,7,15,226,0,47,7,10,126064.0,20.0
KAG_2026_10394,France,Data Analyst,Contributor,15,16,0,6,6,11,322,1,47,5,8,103094.0,15.0
KAG_2026_10395,USA,ML Engineer,Expert,14,27,4,4,14,36,239,1,57,2,14,188409.0,14.0
KAG_2026_10396,India,Researcher,Master,9,47,18,19,21,65,923,1,70,8,23,119907.0,9.0
KAG_2026_10397,Canada,ML Engineer,Expert,16,32,3,7,13,24,430,1,58,11,14,168793.0,16.0
KAG_2026_10398,India,Data Analyst,Novice,5,12,0,0,5,2,5,0,10,4,1,40875.0,5.0
KAG_2026_10399,USA,Data Scientist,Expert,9,28,3,9,13,34,199,1,48,5,12,171394.0,9.0
KAG_2026_10400,USA,Data Scientist,Expert,7,34,2,9,19,32,217,1,47,3,11,183488.0,7.0
KAG_2026_10401,France,Data Scientist,Expert,5,20,2,2,17,29,394,1,51,5,10,111655.0,5.0
KAG_2026_10402,USA,Data Scientist,Expert,7,30,2,1,10,34,470,1,52,8,11,172595.0,7.0
KAG_2026_10403,France,Data Analyst,Contributor,6,17,0,8,6,15,234,1,34,4,5,67781.0,6.0
KAG_2026_10404,Germany,Data Analyst,Contributor,4,19,0,6,13,24,337,1,30,7,5,65083.0,4.0
KAG_2026_10405,Canada,Data Analyst,Novice,17,10,0,0,1,20,8,0,35,7,5,119832.0,17.0
KAG_2026_10406,Germany,ML Engineer,Contributor,14,10,0,9,6,13,99,1,42,11,8,163337.0,14.0
KAG_2026_10407,Canada,Data Scientist,Expert,17,32,4,5,13,34,429,1,63,3,15,167278.0,17.0
KAG_2026_10408,Germany,Researcher,Master,18,40,10,13,18,61,926,1,90,3,22,192839.0,18.0
KAG_2026_10409,Nigeria,Student,Novice,0,5,0,0,1,20,6,0,2,4,0,9218.0,0.0
KAG_2026_10410,Japan,Researcher,Master,18,47,10,21,15,63,941,1,83,8,22,164549.0,18.0
KAG_2026_10411,USA,ML Engineer,Grandmaster,11,56,17,36,23,114,2755,1,92,3,27,229144.0,11.0
KAG_2026_10412,USA,Student,Novice,2,13,0,0,5,19,7,1,9,1,0,0.0,2.0
KAG_2026_10413,Nigeria,Researcher,Expert,5,31,3,1,13,27,245,1,45,6,11,68750.0,5.0
KAG_2026_10414,Spain,Data Scientist,Expert,19,34,2,3,10,39,260,1,68,4,14,146235.0,19.0
KAG_2026_10415,India,ML Engineer,Expert,19,30,3,3,14,20,353,1,71,4,15,137722.0,19.0
KAG_2026_10416,USA,ML Engineer,Expert,9,30,3,5,15,39,349,1,47,10,12,204334.0,9.0
KAG_2026_10417,USA,Data Analyst,Novice,14,2,0,0,7,20,2,1,27,10,4,116968.0,14.0
KAG_2026_10418,USA,Data Analyst,Novice,12,5,0,0,2,2,3,1,31,7,3,103847.0,12.0
KAG_2026_10419,Nigeria,Data Scientist,Contributor,17,15,0,7,8,11,193,0,51,9,9,109888.0,17.0
KAG_2026_10420,Japan,Researcher,Expert,19,28,1,6,15,32,267,1,62,10,14,173125.0,19.0
KAG_2026_10421,Japan,Data Analyst,Novice,10,2,0,0,6,13,10,0,26,8,3,85212.0,10.0
KAG_2026_10422,USA,Data Scientist,Contributor,16,19,0,3,8,21,118,1,51,4,8,188179.0,16.0
KAG_2026_10423,USA,Data Scientist,Expert,9,21,3,6,10,29,318,1,45,8,12,163818.0,9.0
KAG_2026_10424,USA,Researcher,Expert,4,20,1,2,13,31,367,1,39,2,9,153234.0,4.0
KAG_2026_10425,USA,Data Analyst,Expert,6,30,4,2,13,38,432,1,51,9,11,106948.0,6.0
KAG_2026_10426,USA,ML Engineer,Contributor,18,7,0,4,9,19,343,1,48,4,9,201439.0,18.0
KAG_2026_10427,India,Data Scientist,Master,16,49,11,38,15,67,1145,1,83,5,22,145253.0,16.0
KAG_2026_10428,USA,ML Engineer,Contributor,21,16,0,5,13,22,268,1,46,6,10,232052.0,21.0
KAG_2026_10429,India,Researcher,Expert,4,24,2,4,16,34,423,1,48,6,10,82101.0,4.0
KAG_2026_10430,Nigeria,ML Engineer,Master,5,38,8,36,16,60,897,1,56,11,17,90891.0,5.0
KAG_2026_10431,Germany,ML Engineer,Grandmaster,15,56,18,16,22,125,2764,1,91,10,29,172929.0,15.0
KAG_2026_10432,France,Researcher,Master,14,47,11,35,21,59,1166,1,81,6,21,149503.0,14.0
KAG_2026_10433,Canada,Researcher,Expert,9,27,1,3,12,32,271,1,51,7,11,136572.0,9.0
KAG_2026_10434,India,Researcher,Expert,11,31,1,3,18,35,482,1,60,8,11,96422.0,11.0
KAG_2026_10435,Nigeria,Data Analyst,Novice,18,9,0,0,0,12,13,1,37,6,5,81497.0,18.0
KAG_2026_10436,Japan,Student,Novice,1,3,0,0,8,16,6,1,9,2,0,0.0,1.0
KAG_2026_10437,Japan,Data Analyst,Master,15,38,19,18,22,68,867,1,88,3,26,120575.0,15.0
KAG_2026_10438,USA,Data Scientist,Grandmaster,11,58,11,39,24,125,2617,1,85,9,24,206748.0,11.0
KAG_2026_10439,USA,Data Analyst,Contributor,20,17,0,9,11,19,74,1,47,3,10,138957.0,20.0
KAG_2026_10440,Spain,Researcher,Expert,12,26,3,7,15,38,424,1,56,2,13,126655.0,12.0
KAG_2026_10441,Canada,ML Engineer,Expert,4,29,1,1,14,39,247,1,38,4,9,138080.0,4.0
KAG_2026_10442,India,Researcher,Master,20,41,18,17,21,62,884,1,89,4,27,150488.0,20.0
KAG_2026_10443,USA,Student,Novice,2,13,0,0,6,11,10,0,15,3,0,0.0,2.0
KAG_2026_10444,UK,Data Scientist,Expert,21,29,3,8,12,38,199,1,69,9,15,160924.0,21.0
KAG_2026_10445,Canada,Data Scientist,Expert,16,23,4,1,16,27,395,1,60,10,14,165773.0,16.0
KAG_2026_10446,Germany,Student,Novice,1,10,0,0,5,9,12,0,9,2,0,0.0,1.0
KAG_2026_10447,Germany,Data Scientist,Contributor,5,10,0,2,5,23,383,1,34,2,5,115240.0,5.0
KAG_2026_10448,USA,Researcher,Expert,14,22,2,3,16,35,165,1,60,3,13,189911.0,14.0
KAG_2026_10449,USA,Data Analyst,Novice,3,8,0,0,1,18,12,1,16,9,0,77846.0,3.0
KAG_2026_10450,UK,Data Scientist,Contributor,12,10,0,2,12,24,368,0,45,11,7,138953.0,12.0
KAG_2026_10451,Brazil,Researcher,Master,8,38,19,12,23,65,1046,1,70,2,23,108930.0,8.0
KAG_2026_10452,France,Data Analyst,Expert,7,22,2,9,17,32,515,1,55,11,11,75420.0,7.0
KAG_2026_10453,USA,Data Scientist,Contributor,12,18,0,5,14,17,112,0,40,5,7,185152.0,12.0
KAG_2026_10454,India,Researcher,Grandmaster,19,64,9,32,28,128,2775,1,94,11,26,149253.0,19.0
KAG_2026_10455,USA,Data Analyst,Master,11,36,7,35,17,55,1173,1,75,11,18,127070.0,11.0
KAG_2026_10456,UK,Data Scientist,Contributor,17,18,0,4,13,13,74,0,46,9,9,164232.0,17.0
KAG_2026_10457,Japan,Data Scientist,Master,20,46,23,17,16,57,882,1,89,7,29,201473.0,20.0
KAG_2026_10458,India,Researcher,Grandmaster,15,56,10,33,21,113,2784,1,92,3,25,134222.0,15.0
KAG_2026_10459,USA,Data Scientist,Expert,5,24,2,3,19,30,333,1,43,4,10,152013.0,5.0
KAG_2026_10460,Japan,Data Scientist,Grandmaster,21,62,13,22,20,116,2699,1,100,7,28,200792.0,21.0
KAG_2026_10461,USA,Data Scientist,Expert,16,26,3,1,15,26,236,1,66,9,14,186264.0,16.0
KAG_2026_10462,Brazil,Researcher,Master,8,37,21,12,19,58,974,1,70,6,24,98095.0,8.0
KAG_2026_10463,Brazil,Researcher,Grandmaster,20,63,22,27,25,129,2834,1,100,2,33,143526.0,20.0
KAG_2026_10464,India,Data Analyst,Contributor,10,14,0,9,6,19,391,1,37,4,7,68869.0,10.0
KAG_2026_10465,Nigeria,Researcher,Grandmaster,19,62,22,31,26,111,2691,1,100,10,32,148229.0,19.0
KAG_2026_10466,USA,Data Scientist,Contributor,19,20,0,9,12,18,379,1,55,6,9,197379.0,19.0
KAG_2026_10467,USA,Data Analyst,Contributor,19,10,0,7,6,20,389,1,47,2,9,143199.0,19.0
KAG_2026_10468,India,ML Engineer,Contributor,21,11,0,8,13,9,224,1,55,10,10,122734.0,21.0
KAG_2026_10469,India,Data Analyst,Novice,7,2,0,0,6,18,0,0,24,2,2,51274.0,7.0
KAG_2026_10470,USA,Data Scientist,Expert,4,33,3,4,15,28,236,1,38,11,10,165383.0,4.0
KAG_2026_10471,USA,Student,Novice,1,4,0,0,0,13,6,1,11,2,0,0.0,1.0
KAG_2026_10472,France,Data Scientist,Contributor,4,14,0,3,11,8,145,0,22,11,5,102007.0,4.0
KAG_2026_10473,France,ML Engineer,Grandmaster,9,52,18,18,29,120,2678,1,89,3,27,143455.0,9.0
KAG_2026_10474,Nigeria,Data Scientist,Contributor,3,21,0,1,12,21,122,0,25,7,4,54456.0,3.0
KAG_2026_10475,USA,Researcher,Grandmaster,9,64,14,11,20,118,2611,1,93,4,25,210960.0,9.0
KAG_2026_10476,Spain,Student,Expert,1,21,1,2,12,38,534,1,44,3,8,0.0,1.0
KAG_2026_10477,Germany,Researcher,Expert,4,29,4,6,17,35,214,1,49,6,11,133944.0,4.0
KAG_2026_10478,India,Student,Expert,2,33,1,7,11,31,355,1,45,3,9,0.0,2.0
KAG_2026_10479,USA,Data Scientist,Expert,21,28,4,6,15,24,278,1,66,2,16,202526.0,21.0
KAG_2026_10480,Germany,Data Scientist,Expert,16,32,3,1,13,32,341,1,61,2,14,150245.0,16.0
KAG_2026_10481,Canada,Data Analyst,Contributor,3,9,0,7,14,10,106,0,33,8,4,63811.0,3.0
KAG_2026_10482,Japan,Data Scientist,Master,15,40,5,38,18,58,809,1,76,8,19,149588.0,15.0
KAG_2026_10483,Germany,ML Engineer,Expert,20,28,3,3,17,29,211,1,75,2,15,197254.0,20.0
KAG_2026_10484,USA,Data Scientist,Master,6,41,11,22,23,67,1077,1,70,5,19,161401.0,6.0
KAG_2026_10485,Germany,Data Scientist,Contributor,7,14,0,9,12,10,159,0,38,6,6,122820.0,7.0
KAG_2026_10486,Brazil,Student,Novice,0,4,0,0,0,17,13,1,1,4,0,0.0,0.0
KAG_2026_10487,Germany,Researcher,Master,17,39,14,25,18,67,881,1,89,2,24,173006.0,17.0
KAG_2026_10488,Nigeria,Researcher,Expert,21,26,3,9,14,34,495,1,65,5,15,140357.0,21.0
KAG_2026_10489,India,Data Analyst,Novice,18,2,0,0,1,3,2,1,36,3,5,88960.0,18.0
KAG_2026_10490,France,Data Scientist,Expert,6,26,4,5,15,39,451,1,54,9,11,118800.0,6.0
KAG_2026_10491,USA,Student,Novice,1,7,0,0,9,16,6,1,13,2,0,0.0,1.0
KAG_2026_10492,USA,Student,Novice,1,2,0,0,6,14,8,0,10,2,0,0.0,1.0
KAG_2026_10493,Spain,Researcher,Expert,5,33,2,1,17,31,385,1,39,2,10,98017.0,5.0
KAG_2026_10494,USA,ML Engineer,Contributor,12,20,0,7,5,19,169,1,44,10,7,174958.0,12.0
KAG_2026_10495,Germany,ML Engineer,Expert,7,25,4,6,13,21,161,1,43,4,12,149846.0,7.0
KAG_2026_10496,UK,Researcher,Expert,10,26,4,5,14,25,218,1,57,4,13,134087.0,10.0
KAG_2026_10497,India,Data Analyst,Contributor,7,7,0,3,10,19,367,1,34,10,6,55212.0,7.0
KAG_2026_10498,Brazil,Researcher,Expert,17,33,2,6,16,33,318,1,57,8,14,128251.0,17.0
KAG_2026_10499,USA,Data Scientist,Contributor,21,16,0,7,8,16,393,1,58,2,10,202509.0,21.0
KAG_2026_10500,Spain,Researcher,Expert,15,32,2,6,17,29,416,1,55,2,13,144479.0,15.0
KAG_2026_10501,Germany,Student,Novice,1,4,0,0,9,4,7,0,4,3,0,0.0,1.0
KAG_2026_10502,India,Data Analyst,Novice,13,7,0,0,3,7,6,1,25,3,3,67269.0,13.0
KAG_2026_10503,Brazil,Researcher,Expert,15,25,1,3,11,25,200,1,60,11,13,103630.0,15.0
KAG_2026_10504,Spain,Researcher,Expert,10,31,3,2,17,20,393,1,54,9,12,132369.0,10.0
KAG_2026_10505,USA,Data Scientist,Contributor,12,15,0,7,6,15,271,0,36,11,7,187762.0,12.0
